driverId,position,time,number,Season,Round
alonso,7,1:18.154,1,2021,8
russell,8,1:18.529,1,2021,8
ricciardo,9,1:19.085,1,2021,8
tsunoda,10,1:19.228,1,2021,8
sainz,11,1:19.536,1,2021,8
vettel,12,1:19.760,1,2021,8
raikkonen,13,1:20.271,1,2021,8
leclerc,14,1:20.376,1,2021,8
ocon,15,1:20.716,1,2021,8
mazepin,16,1:21.215,1,2021,8
mick_schumacher,17,1:21.602,1,2021,8
giovinazzi,18,1:23.170,1,2021,8
latifi,19,1:55.792,1,2021,8
gasly,20,2:03.661,1,2021,8
max_verstappen,1,1:10.031,2,2021,8
hamilton,2,1:10.511,2,2021,8
norris,3,1:11.113,2,2021,8
perez,4,1:11.136,2,2021,8
bottas,5,1:11.634,2,2021,8
stroll,6,1:11.745,2,2021,8
alonso,7,1:12.211,2,2021,8
russell,8,1:12.909,2,2021,8
ricciardo,9,1:12.863,2,2021,8
tsunoda,10,1:13.388,2,2021,8
sainz,11,1:13.640,2,2021,8
vettel,12,1:13.886,2,2021,8
raikkonen,13,1:13.895,2,2021,8
ocon,14,1:14.030,2,2021,8
mazepin,15,1:14.069,2,2021,8
mick_schumacher,16,1:14.258,2,2021,8
giovinazzi,17,1:13.034,2,2021,8
leclerc,18,1:34.842,2,2021,8
latifi,19,1:33.471,2,2021,8
max_verstappen,1,1:09.834,3,2021,8
hamilton,2,1:10.045,3,2021,8
norris,3,1:10.768,3,2021,8
perez,4,1:10.891,3,2021,8
bottas,5,1:11.394,3,2021,8
stroll,6,1:11.486,3,2021,8
alonso,7,1:12.052,3,2021,8
russell,8,1:12.054,3,2021,8
ricciardo,9,1:12.114,3,2021,8
tsunoda,10,1:12.095,3,2021,8
sainz,11,1:12.358,3,2021,8
vettel,12,1:12.430,3,2021,8
raikkonen,13,1:12.626,3,2021,8
ocon,14,1:12.752,3,2021,8
mazepin,15,1:13.473,3,2021,8
giovinazzi,16,1:13.004,3,2021,8
mick_schumacher,17,1:14.098,3,2021,8
leclerc,18,1:10.361,3,2021,8
latifi,19,1:10.589,3,2021,8
max_verstappen,1,1:09.606,4,2021,8
hamilton,2,1:09.945,4,2021,8
norris,3,1:10.731,4,2021,8
perez,4,1:10.517,4,2021,8
bottas,5,1:10.555,4,2021,8
stroll,6,1:11.308,4,2021,8
alonso,7,1:11.424,4,2021,8
russell,8,1:11.764,4,2021,8
ricciardo,9,1:11.919,4,2021,8
tsunoda,10,1:11.987,4,2021,8
sainz,11,1:11.914,4,2021,8
vettel,12,1:11.809,4,2021,8
raikkonen,13,1:11.665,4,2021,8
ocon,14,1:11.742,4,2021,8
giovinazzi,15,1:11.342,4,2021,8
mazepin,16,1:12.839,4,2021,8
mick_schumacher,17,1:12.273,4,2021,8
leclerc,18,1:10.686,4,2021,8
latifi,19,1:10.789,4,2021,8
max_verstappen,1,1:09.666,5,2021,8
hamilton,2,1:09.865,5,2021,8
norris,3,1:10.642,5,2021,8
perez,4,1:10.836,5,2021,8
bottas,5,1:10.541,5,2021,8
stroll,6,1:11.206,5,2021,8
alonso,7,1:11.403,5,2021,8
russell,8,1:11.423,5,2021,8
ricciardo,9,1:11.310,5,2021,8
tsunoda,10,1:11.674,5,2021,8
sainz,11,1:11.698,5,2021,8
vettel,12,1:11.844,5,2021,8
raikkonen,13,1:12.003,5,2021,8
ocon,14,1:11.803,5,2021,8
giovinazzi,15,1:11.994,5,2021,8
mazepin,16,1:11.994,5,2021,8
mick_schumacher,17,1:12.183,5,2021,8
leclerc,18,1:10.429,5,2021,8
latifi,19,1:15.037,5,2021,8
max_verstappen,1,1:09.855,6,2021,8
hamilton,2,1:10.428,6,2021,8
norris,3,1:10.971,6,2021,8
perez,4,1:10.817,6,2021,8
max_verstappen,1,1:27.835,1,2021,9
norris,2,1:30.875,1,2021,9
perez,3,1:33.418,1,2021,9
hamilton,4,1:35.027,1,2021,9
bottas,5,1:35.924,1,2021,9
gasly,6,1:37.666,1,2021,9
tsunoda,7,1:39.370,1,2021,9
stroll,8,1:41.722,1,2021,9
vettel,9,1:43.358,1,2021,9
leclerc,10,1:44.259,1,2021,9
ricciardo,11,1:46.476,1,2021,9
giovinazzi,12,1:47.502,1,2021,9
russell,13,1:48.842,1,2021,9
sainz,14,1:49.634,1,2021,9
raikkonen,15,1:50.522,1,2021,9
alonso,16,1:51.658,1,2021,9
mick_schumacher,17,1:53.050,1,2021,9
latifi,18,1:55.251,1,2021,9
mazepin,19,1:57.036,1,2021,9
max_verstappen,1,1:52.329,2,2021,9
norris,2,1:51.122,2,2021,9
perez,3,1:49.522,2,2021,9
hamilton,4,1:50.314,2,2021,9
bottas,5,1:50.523,2,2021,9
gasly,6,1:49.937,2,2021,9
tsunoda,7,1:51.442,2,2021,9
stroll,8,1:50.815,2,2021,9
vettel,9,1:50.886,2,2021,9
leclerc,10,1:51.896,2,2021,9
ricciardo,11,1:50.873,2,2021,9
russell,12,1:49.775,2,2021,9
sainz,13,1:49.898,2,2021,9
raikkonen,14,1:51.989,2,2021,9
alonso,15,1:51.680,2,2021,9
mick_schumacher,16,1:50.990,2,2021,9
latifi,17,1:49.943,2,2021,9
mazepin,18,1:50.392,2,2021,9
giovinazzi,19,2:00.589,2,2021,9
max_verstappen,1,1:56.564,3,2021,9
norris,2,1:55.160,3,2021,9
perez,3,1:54.355,3,2021,9
hamilton,4,1:52.275,3,2021,9
bottas,5,1:51.307,3,2021,9
gasly,6,1:50.415,3,2021,9
tsunoda,7,1:47.399,3,2021,9
stroll,8,1:45.918,3,2021,9
vettel,9,1:44.609,3,2021,9
leclerc,10,1:43.056,3,2021,9
ricciardo,11,1:41.960,3,2021,9
russell,12,1:41.031,3,2021,9
sainz,13,1:40.723,3,2021,9
raikkonen,14,1:38.727,3,2021,9
alonso,15,1:38.230,3,2021,9
mick_schumacher,16,1:37.819,3,2021,9
latifi,17,1:36.821,3,2021,9
mazepin,18,1:34.939,3,2021,9
giovinazzi,19,1:34.513,3,2021,9
max_verstappen,1,1:09.799,4,2021,9
norris,2,1:11.327,4,2021,9
hamilton,3,1:11.463,4,2021,9
bottas,4,1:11.801,4,2021,9
gasly,5,1:12.457,4,2021,9
tsunoda,6,1:12.813,4,2021,9
stroll,7,1:13.110,4,2021,9
vettel,8,1:13.188,4,2021,9
ricciardo,9,1:13.293,4,2021,9
perez,10,1:16.025,4,2021,9
leclerc,11,1:14.272,4,2021,9
russell,12,1:14.362,4,2021,9
sainz,13,1:14.202,4,2021,9
raikkonen,14,1:13.730,4,2021,9
alonso,15,1:13.455,4,2021,9
mick_schumacher,16,1:13.580,4,2021,9
latifi,17,1:13.750,4,2021,9
giovinazzi,18,1:13.813,4,2021,9
mazepin,19,1:14.616,4,2021,9
max_verstappen,1,1:09.735,5,2021,9
norris,2,1:10.100,5,2021,9
hamilton,3,1:10.109,5,2021,9
bottas,4,1:10.598,5,2021,9
gasly,5,1:11.035,5,2021,9
tsunoda,6,1:11.526,5,2021,9
stroll,7,1:11.643,5,2021,9
vettel,8,1:11.716,5,2021,9
ricciardo,9,1:11.872,5,2021,9
perez,10,1:11.663,5,2021,9
leclerc,11,1:12.116,5,2021,9
russell,12,1:12.326,5,2021,9
sainz,13,1:12.562,5,2021,9
raikkonen,14,1:12.612,5,2021,9
alonso,15,1:13.048,5,2021,9
latifi,16,1:12.996,5,2021,9
mick_schumacher,17,1:13.960,5,2021,9
giovinazzi,18,1:13.165,5,2021,9
mazepin,19,1:13.191,5,2021,9
max_verstappen,1,1:09.451,6,2021,9
norris,2,1:09.903,6,2021,9
hamilton,3,1:10.058,6,2021,9
bottas,4,1:10.019,6,2021,9
gasly,5,1:10.945,6,2021,9
leclerc,1,2:02.700,1,2021,10
hamilton,2,2:05.599,1,2021,10
bottas,3,2:06.173,1,2021,10
norris,4,2:08.698,1,2021,10
ricciardo,5,2:09.397,1,2021,10
vettel,6,2:10.610,1,2021,10
alonso,7,2:12.307,1,2021,10
sainz,8,2:13.629,1,2021,10
raikkonen,9,2:16.273,1,2021,10
ocon,10,2:16.727,1,2021,10
stroll,11,2:17.724,1,2021,10
gasly,12,2:19.081,1,2021,10
giovinazzi,13,2:20.441,1,2021,10
russell,14,2:22.688,1,2021,10
tsunoda,15,2:24.225,1,2021,10
mick_schumacher,16,2:25.570,1,2021,10
latifi,17,2:26.229,1,2021,10
mazepin,18,2:28.985,1,2021,10
perez,19,2:29.563,1,2021,10
leclerc,1,2:39.045,2,2021,10
hamilton,2,2:38.142,2,2021,10
bottas,3,2:39.641,2,2021,10
norris,4,2:38.631,2,2021,10
ricciardo,5,2:41.042,2,2021,10
vettel,6,2:43.397,2,2021,10
alonso,7,2:43.560,2,2021,10
sainz,8,2:45.213,2,2021,10
raikkonen,9,2:45.159,2,2021,10
ocon,10,2:46.033,2,2021,10
stroll,11,2:46.803,2,2021,10
gasly,12,2:48.344,2,2021,10
giovinazzi,13,2:49.294,2,2021,10
russell,14,2:51.364,2,2021,10
tsunoda,15,2:52.335,2,2021,10
mick_schumacher,16,2:52.950,2,2021,10
latifi,17,2:54.392,2,2021,10
mazepin,18,2:53.397,2,2021,10
perez,19,2:54.839,2,2021,10
leclerc,1,37:07.083,3,2021,10
hamilton,2,37:09.155,3,2021,10
bottas,3,37:09.294,3,2021,10
norris,4,37:11.598,3,2021,10
ricciardo,5,37:11.723,3,2021,10
vettel,6,37:10.588,3,2021,10
alonso,7,37:13.466,3,2021,10
sainz,8,37:13.164,3,2021,10
raikkonen,9,37:15.325,3,2021,10
ocon,10,37:16.939,3,2021,10
stroll,11,37:18.138,3,2021,10
gasly,12,37:20.925,3,2021,10
giovinazzi,13,37:21.267,3,2021,10
russell,14,37:21.085,3,2021,10
tsunoda,15,37:20.798,3,2021,10
mick_schumacher,16,37:20.706,3,2021,10
latifi,17,37:22.718,3,2021,10
mazepin,18,37:33.574,3,2021,10
perez,19,37:32.336,3,2021,10
leclerc,1,2:40.134,4,2021,10
hamilton,2,2:37.266,4,2021,10
norris,3,2:32.439,4,2021,10
bottas,4,2:36.914,4,2021,10
ricciardo,5,2:30.939,4,2021,10
alonso,6,2:24.593,4,2021,10
sainz,7,2:22.426,4,2021,10
stroll,8,2:12.540,4,2021,10
raikkonen,9,2:19.184,4,2021,10
ocon,10,2:16.604,4,2021,10
giovinazzi,11,2:05.661,4,2021,10
gasly,12,2:08.686,4,2021,10
russell,13,2:02.552,4,2021,10
tsunoda,14,2:00.737,4,2021,10
mick_schumacher,15,1:59.887,4,2021,10
perez,16,1:42.651,4,2021,10
latifi,17,1:56.501,4,2021,10
mazepin,18,1:44.503,4,2021,10
vettel,19,2:42.978,4,2021,10
leclerc,1,1:32.805,5,2021,10
hamilton,2,1:33.049,5,2021,10
norris,3,1:33.318,5,2021,10
bottas,4,1:33.727,5,2021,10
ricciardo,5,1:34.142,5,2021,10
sainz,6,1:33.782,5,2021,10
alonso,7,1:35.626,5,2021,10
stroll,8,1:35.163,5,2021,10
ocon,9,1:35.130,5,2021,10
raikkonen,10,1:36.398,5,2021,10
giovinazzi,11,1:36.308,5,2021,10
gasly,12,1:36.555,5,2021,10
russell,13,1:36.865,5,2021,10
perez,14,1:35.983,5,2021,10
tsunoda,15,1:37.689,5,2021,10
latifi,16,1:37.107,5,2021,10
mick_schumacher,17,1:39.029,5,2021,10
mazepin,18,1:38.789,5,2021,10
vettel,19,1:35.272,5,2021,10
leclerc,1,1:32.910,6,2021,10
hamilton,2,1:33.113,6,2021,10
norris,3,1:33.428,6,2021,10
bottas,4,1:33.577,6,2021,10
ricciardo,5,1:34.023,6,2021,10
hamilton,1,1:58.069,1,2021,11
ocon,2,1:59.634,1,2021,11
vettel,3,2:01.406,1,2021,11
sainz,4,2:03.261,1,2021,11
tsunoda,5,2:05.307,1,2021,11
latifi,6,2:06.501,1,2021,11
alonso,7,2:08.062,1,2021,11
russell,8,2:09.639,1,2021,11
max_verstappen,9,2:10.591,1,2021,11
raikkonen,10,2:10.748,1,2021,11
mick_schumacher,11,2:13.440,1,2021,11
gasly,12,2:15.203,1,2021,11
mazepin,13,2:17.794,1,2021,11
ricciardo,14,2:22.328,1,2021,11
norris,15,2:22.425,1,2021,11
giovinazzi,16,2:42.558,1,2021,11
hamilton,1,2:49.020,2,2021,11
ocon,2,2:49.656,2,2021,11
vettel,3,2:51.410,2,2021,11
sainz,4,2:51.406,2,2021,11
tsunoda,5,2:52.817,2,2021,11
latifi,6,2:54.068,2,2021,11
alonso,7,2:56.381,2,2021,11
russell,8,2:58.569,2,2021,11
raikkonen,9,3:00.622,2,2021,11
mick_schumacher,10,3:00.155,2,2021,11
gasly,11,3:01.679,2,2021,11
ricciardo,12,2:58.411,2,2021,11
max_verstappen,13,3:14.104,2,2021,11
mazepin,14,3:09.487,2,2021,11
norris,15,3:06.733,2,2021,11
giovinazzi,16,2:52.852,2,2021,11
ocon,1,26:30.847,3,2021,11
vettel,2,26:27.952,3,2021,11
sainz,3,26:27.127,3,2021,11
tsunoda,4,26:24.517,3,2021,11
latifi,5,26:22.876,3,2021,11
alonso,6,26:25.290,3,2021,11
russell,7,26:21.971,3,2021,11
raikkonen,8,26:19.497,3,2021,11
mick_schumacher,9,26:18.155,3,2021,11
gasly,10,26:15.476,3,2021,11
ricciardo,11,26:12.243,3,2021,11
max_verstappen,12,26:09.129,3,2021,11
hamilton,13,26:46.873,3,2021,11
mazepin,14,26:08.592,3,2021,11
giovinazzi,15,26:01.610,3,2021,11
hamilton,1,1:49.712,4,2021,11
ocon,2,2:03.712,4,2021,11
vettel,3,2:03.935,4,2021,11
latifi,4,2:04.546,4,2021,11
tsunoda,5,2:06.065,4,2021,11
sainz,6,2:07.453,4,2021,11
alonso,7,2:00.505,4,2021,11
russell,8,2:01.055,4,2021,11
raikkonen,9,2:00.984,4,2021,11
ricciardo,10,1:59.686,4,2021,11
mick_schumacher,11,2:01.816,4,2021,11
max_verstappen,12,2:00.218,4,2021,11
gasly,13,2:02.870,4,2021,11
giovinazzi,14,2:00.644,4,2021,11
ocon,1,1:24.575,5,2021,11
vettel,2,1:24.897,5,2021,11
latifi,3,1:25.975,5,2021,11
tsunoda,4,1:26.207,5,2021,11
sainz,5,1:26.393,5,2021,11
alonso,6,1:26.338,5,2021,11
russell,7,1:26.873,5,2021,11
raikkonen,8,1:27.155,5,2021,11
ricciardo,9,1:27.257,5,2021,11
mick_schumacher,10,1:27.211,5,2021,11
max_verstappen,11,1:27.173,5,2021,11
gasly,12,1:26.653,5,2021,11
giovinazzi,13,1:25.801,5,2021,11
hamilton,14,1:43.232,5,2021,11
ocon,1,1:24.374,6,2021,11
vettel,2,1:24.399,6,2021,11
latifi,3,1:25.819,6,2021,11
tsunoda,4,1:25.952,6,2021,11
sainz,5,1:26.146,6,2021,11
alonso,6,1:25.864,6,2021,11
russell,7,1:25.940,6,2021,11
raikkonen,8,1:25.887,6,2021,11
ricciardo,9,1:26.203,6,2021,11
mick_schumacher,10,1:26.235,6,2021,11
max_verstappen,11,1:26.414,6,2021,11
gasly,12,1:26.384,6,2021,11
giovinazzi,13,1:25.923,6,2021,11
hamilton,14,1:23.637,6,2021,11
ocon,1,1:24.159,7,2021,11
vettel,2,1:24.579,7,2021,11
latifi,3,1:25.199,7,2021,11
tsunoda,4,1:25.144,7,2021,11
sainz,5,1:25.023,7,2021,11
alonso,6,1:25.836,7,2021,11
russell,7,1:25.767,7,2021,11
raikkonen,8,1:25.980,7,2021,11
ricciardo,9,1:25.891,7,2021,11
mick_schumacher,10,1:26.121,7,2021,11
max_verstappen,11,1:26.066,7,2021,11
max_verstappen,1,3:27.071,1,2021,12
russell,2,3:29.066,1,2021,12
hamilton,3,3:29.672,1,2021,12
ricciardo,4,3:31.567,1,2021,12
vettel,5,3:34.550,1,2021,12
gasly,6,3:37.248,1,2021,12
ocon,7,3:38.650,1,2021,12
leclerc,8,3:39.679,1,2021,12
latifi,9,3:42.556,1,2021,12
sainz,10,3:43.237,1,2021,12
alonso,11,3:47.661,1,2021,12
bottas,12,3:49.485,1,2021,12
giovinazzi,13,3:51.234,1,2021,12
norris,14,3:54.181,1,2021,12
tsunoda,15,3:55.400,1,2021,12
mick_schumacher,16,3:56.578,1,2021,12
mazepin,17,3:59.064,1,2021,12
stroll,18,4:01.179,1,2021,12
raikkonen,19,4:03.125,1,2021,12
perez,20,4:05.276,1,2021,12
max_verstappen,1,1:17.665,1,2021,13
hamilton,2,1:19.399,1,2021,13
bottas,3,1:20.387,1,2021,13
gasly,4,1:21.662,1,2021,13
leclerc,5,1:22.599,1,2021,13
sainz,6,1:23.478,1,2021,13
alonso,7,1:24.243,1,2021,13
ocon,8,1:24.840,1,2021,13
ricciardo,9,1:25.571,1,2021,13
giovinazzi,10,1:26.167,1,2021,13
russell,11,1:26.802,1,2021,13
stroll,12,1:27.168,1,2021,13
norris,13,1:27.415,1,2021,13
tsunoda,14,1:27.952,1,2021,13
vettel,15,1:28.261,1,2021,13
kubica,16,1:29.108,1,2021,13
mazepin,17,1:29.556,1,2021,13
mick_schumacher,18,1:29.661,1,2021,13
perez,19,1:36.074,1,2021,13
latifi,20,1:37.259,1,2021,13
max_verstappen,1,1:14.978,2,2021,13
hamilton,2,1:15.395,2,2021,13
bottas,3,1:15.861,2,2021,13
gasly,4,1:16.839,2,2021,13
leclerc,5,1:17.903,2,2021,13
sainz,6,1:18.168,2,2021,13
alonso,7,1:18.102,2,2021,13
ocon,8,1:18.287,2,2021,13
ricciardo,9,1:18.441,2,2021,13
giovinazzi,10,1:18.815,2,2021,13
russell,11,1:19.368,2,2021,13
stroll,12,1:19.480,2,2021,13
norris,13,1:19.679,2,2021,13
tsunoda,14,1:19.733,2,2021,13
vettel,15,1:19.832,2,2021,13
kubica,16,1:19.629,2,2021,13
mazepin,17,1:19.826,2,2021,13
mick_schumacher,18,1:20.292,2,2021,13
perez,19,1:16.649,2,2021,13
latifi,20,1:16.847,2,2021,13
max_verstappen,1,1:14.813,3,2021,13
hamilton,2,1:15.045,3,2021,13
bottas,3,1:15.699,3,2021,13
gasly,4,1:16.483,3,2021,13
leclerc,5,1:17.062,3,2021,13
sainz,6,1:17.552,3,2021,13
alonso,7,1:17.532,3,2021,13
ocon,8,1:17.626,3,2021,13
ricciardo,9,1:17.856,3,2021,13
giovinazzi,10,1:17.772,3,2021,13
russell,11,1:17.818,3,2021,13
stroll,12,1:17.944,3,2021,13
norris,13,1:18.278,3,2021,13
tsunoda,14,1:18.452,3,2021,13
vettel,15,1:18.565,3,2021,13
kubica,16,1:19.283,3,2021,13
mazepin,17,1:19.416,3,2021,13
mick_schumacher,18,1:20.525,3,2021,13
perez,19,1:17.812,3,2021,13
latifi,20,1:17.682,3,2021,13
max_verstappen,1,1:14.917,4,2021,13
hamilton,2,1:14.825,4,2021,13
bottas,3,1:15.152,4,2021,13
gasly,4,1:16.125,4,2021,13
leclerc,5,1:16.978,4,2021,13
sainz,6,1:17.269,4,2021,13
alonso,7,1:17.805,4,2021,13
ocon,8,1:17.623,4,2021,13
ricciardo,9,1:17.816,4,2021,13
giovinazzi,10,1:17.764,4,2021,13
russell,11,1:17.888,4,2021,13
stroll,12,1:17.787,4,2021,13
norris,13,1:18.073,4,2021,13
tsunoda,14,1:18.017,4,2021,13
vettel,15,1:18.322,4,2021,13
kubica,16,1:18.504,4,2021,13
mazepin,17,1:18.921,4,2021,13
perez,18,1:17.604,4,2021,13
latifi,19,1:19.067,4,2021,13
mick_schumacher,20,1:25.287,4,2021,13
max_verstappen,1,1:14.882,5,2021,13
hamilton,2,1:15.102,5,2021,13
bottas,3,1:15.169,5,2021,13
gasly,4,1:16.235,5,2021,13
leclerc,5,1:16.581,5,2021,13
sainz,6,1:17.044,5,2021,13
alonso,7,1:18.107,5,2021,13
ocon,8,1:18.209,5,2021,13
ricciardo,9,1:17.625,5,2021,13
giovinazzi,10,1:17.927,5,2021,13
russell,11,1:18.014,5,2021,13
stroll,12,1:17.927,5,2021,13
norris,13,1:17.697,5,2021,13
tsunoda,14,1:17.728,5,2021,13
vettel,15,1:18.010,5,2021,13
kubica,16,1:18.411,5,2021,13
mazepin,17,1:18.453,5,2021,13
perez,18,1:18.371,5,2021,13
latifi,19,1:17.600,5,2021,13
mick_schumacher,20,1:52.797,5,2021,13
ricciardo,1,1:37.656,1,2021,14
max_verstappen,2,1:39.532,1,2021,14
norris,3,1:41.695,1,2021,14
hamilton,4,1:45.494,1,2021,14
leclerc,5,1:48.161,1,2021,14
sainz,6,1:49.405,1,2021,14
perez,7,1:50.352,1,2021,14
stroll,8,1:51.426,1,2021,14
alonso,9,1:53.420,1,2021,14
ocon,10,1:54.990,1,2021,14
latifi,11,1:56.194,1,2021,14
vettel,12,1:58.083,1,2021,14
russell,13,1:58.146,1,2021,14
kubica,14,2:00.167,1,2021,14
mick_schumacher,15,2:00.963,1,2021,14
bottas,16,2:01.031,1,2021,14
mazepin,17,2:01.117,1,2021,14
gasly,18,2:02.171,1,2021,14
giovinazzi,19,2:09.159,1,2021,14
ricciardo,1,1:30.745,2,2021,14
max_verstappen,2,1:30.125,2,2021,14
norris,3,1:30.131,2,2021,14
hamilton,4,1:27.866,2,2021,14
leclerc,5,1:27.990,2,2021,14
sainz,6,1:27.898,2,2021,14
perez,7,1:27.606,2,2021,14
stroll,8,1:27.987,2,2021,14
alonso,9,1:27.173,2,2021,14
ocon,10,1:27.158,2,2021,14
latifi,11,1:27.106,2,2021,14
vettel,12,1:27.568,2,2021,14
russell,13,1:29.102,2,2021,14
kubica,14,1:28.892,2,2021,14
bottas,15,1:28.071,2,2021,14
mick_schumacher,16,1:29.313,2,2021,14
mazepin,17,1:29.945,2,2021,14
gasly,18,1:29.005,2,2021,14
giovinazzi,19,2:00.859,2,2021,14
ricciardo,1,1:26.326,3,2021,14
max_verstappen,2,1:25.808,3,2021,14
norris,3,1:26.073,3,2021,14
hamilton,4,1:25.870,3,2021,14
leclerc,5,1:26.073,3,2021,14
sainz,6,1:26.611,3,2021,14
perez,7,1:26.741,3,2021,14
stroll,8,1:26.738,3,2021,14
alonso,9,1:27.688,3,2021,14
ocon,10,1:27.577,3,2021,14
latifi,11,1:27.110,3,2021,14
vettel,12,1:27.408,3,2021,14
russell,13,1:27.675,3,2021,14
bottas,14,1:26.545,3,2021,14
kubica,15,1:28.736,3,2021,14
mick_schumacher,16,1:28.636,3,2021,14
mazepin,17,1:28.699,3,2021,14
gasly,18,1:49.173,3,2021,14
giovinazzi,19,1:27.123,3,2021,14
ricciardo,1,1:26.313,4,2021,14
max_verstappen,2,1:26.395,4,2021,14
norris,3,1:26.728,4,2021,14
hamilton,4,1:26.252,4,2021,14
leclerc,5,1:26.580,4,2021,14
sainz,6,1:27.168,4,2021,14
perez,7,1:27.002,4,2021,14
stroll,8,1:27.427,4,2021,14
alonso,9,1:27.750,4,2021,14
ocon,10,1:27.472,4,2021,14
latifi,11,1:27.643,4,2021,14
vettel,12,1:27.224,4,2021,14
russell,13,1:28.159,4,2021,14
bottas,14,1:27.601,4,2021,14
kubica,15,1:27.546,4,2021,14
mick_schumacher,16,1:28.038,4,2021,14
mazepin,17,1:28.045,4,2021,14
giovinazzi,18,1:26.850,4,2021,14
ricciardo,1,1:26.410,5,2021,14
max_verstappen,2,1:26.377,5,2021,14
norris,3,1:26.309,5,2021,14
hamilton,4,1:26.026,5,2021,14
leclerc,5,1:26.473,5,2021,14
sainz,6,1:26.803,5,2021,14
perez,7,1:27.049,5,2021,14
stroll,8,1:27.249,5,2021,14
alonso,9,1:27.418,5,2021,14
ocon,10,1:27.462,5,2021,14
latifi,11,1:27.580,5,2021,14
vettel,12,1:27.137,5,2021,14
bottas,13,1:26.378,5,2021,14
russell,14,1:28.164,5,2021,14
kubica,15,1:28.040,5,2021,14
mick_schumacher,16,1:28.092,5,2021,14
mazepin,17,1:28.487,5,2021,14
giovinazzi,18,1:26.959,5,2021,14
ricciardo,1,1:26.419,6,2021,14
max_verstappen,2,1:26.341,6,2021,14
norris,3,1:26.526,6,2021,14
hamilton,4,1:26.778,6,2021,14
leclerc,5,1:26.493,6,2021,14
sainz,6,1:26.985,6,2021,14
perez,7,1:27.019,6,2021,14
sainz,1,1:42.997,1,2021,15
norris,2,1:44.272,1,2021,15
russell,3,1:46.318,1,2021,15
stroll,4,1:47.279,1,2021,15
ricciardo,5,1:48.221,1,2021,15
alonso,6,1:49.347,1,2021,15
hamilton,7,1:49.826,1,2021,15
perez,8,1:50.617,1,2021,15
ocon,9,1:51.098,1,2021,15
raikkonen,10,1:51.778,1,2021,15
vettel,11,1:52.276,1,2021,15
leclerc,12,1:52.660,1,2021,15
mazepin,13,1:53.218,1,2021,15
gasly,14,1:53.699,1,2021,15
bottas,15,1:54.016,1,2021,15
latifi,16,1:54.413,1,2021,15
max_verstappen,17,1:54.968,1,2021,15
mick_schumacher,18,1:55.780,1,2021,15
giovinazzi,19,1:56.132,1,2021,15
tsunoda,20,1:56.581,1,2021,15
sainz,1,1:42.076,2,2021,15
norris,2,1:42.204,2,2021,15
russell,3,1:42.795,2,2021,15
stroll,4,1:42.732,2,2021,15
ricciardo,5,1:42.835,2,2021,15
hamilton,6,1:42.034,2,2021,15
alonso,7,1:44.282,2,2021,15
perez,8,1:43.853,2,2021,15
ocon,9,1:44.295,2,2021,15
raikkonen,10,1:44.594,2,2021,15
vettel,11,1:44.638,2,2021,15
leclerc,12,1:45.188,2,2021,15
mazepin,13,1:45.317,2,2021,15
gasly,14,1:45.494,2,2021,15
bottas,15,1:45.895,2,2021,15
max_verstappen,16,1:45.390,2,2021,15
latifi,17,1:46.950,2,2021,15
giovinazzi,18,1:45.941,2,2021,15
mick_schumacher,19,1:46.750,2,2021,15
tsunoda,20,1:46.433,2,2021,15
sainz,1,1:41.668,3,2021,15
norris,2,1:41.697,3,2021,15
russell,3,1:42.882,3,2021,15
stroll,4,1:42.709,3,2021,15
ricciardo,5,1:42.415,3,2021,15
hamilton,6,1:42.100,3,2021,15
perez,7,1:41.628,3,2021,15
alonso,8,1:43.653,3,2021,15
ocon,9,1:42.951,3,2021,15
raikkonen,10,1:42.940,3,2021,15
vettel,11,1:43.059,3,2021,15
leclerc,12,1:43.003,3,2021,15
gasly,13,1:42.868,3,2021,15
mazepin,14,1:44.684,3,2021,15
bottas,15,1:43.892,3,2021,15
max_verstappen,16,1:43.964,3,2021,15
latifi,17,1:43.851,3,2021,15
giovinazzi,18,1:43.939,3,2021,15
mick_schumacher,19,1:44.331,3,2021,15
tsunoda,20,1:44.403,3,2021,15
sainz,1,1:41.533,4,2021,15
norris,2,1:41.840,4,2021,15
russell,3,1:42.790,4,2021,15
stroll,4,1:42.848,4,2021,15
ricciardo,5,1:42.741,4,2021,15
hamilton,6,1:42.734,4,2021,15
perez,7,1:41.781,4,2021,15
alonso,8,1:42.442,4,2021,15
ocon,9,1:42.456,4,2021,15
raikkonen,10,1:42.363,4,2021,15
vettel,11,1:42.348,4,2021,15
leclerc,12,1:42.081,4,2021,15
gasly,13,1:42.339,4,2021,15
bottas,14,1:41.437,4,2021,15
max_verstappen,15,1:41.814,4,2021,15
mazepin,16,1:44.639,4,2021,15
latifi,17,1:43.635,4,2021,15
giovinazzi,18,1:43.568,4,2021,15
tsunoda,19,1:42.965,4,2021,15
mick_schumacher,20,1:44.586,4,2021,15
sainz,1,1:41.396,5,2021,15
norris,2,1:41.739,5,2021,15
russell,3,1:42.657,5,2021,15
stroll,4,1:42.628,5,2021,15
ricciardo,5,1:42.682,5,2021,15
hamilton,6,1:42.718,5,2021,15
perez,7,1:42.236,5,2021,15
alonso,8,1:42.597,5,2021,15
ocon,9,1:42.753,5,2021,15
raikkonen,10,1:42.990,5,2021,15
vettel,11,1:43.144,5,2021,15
leclerc,12,1:43.036,5,2021,15
